statecode,latitude,longitude
TX,32.918268,-96.419254
TX,32.918268,-96.419254
VA,39.614255,-119.263645
NJ,40.653781,-74.911671
PA,41.822574,-75.682379
NC,35.815197,-80.876199
VA,36.944965,-80.954212
IL,39.175304,-89.680835
IL,39.175304,-89.680835
IL,39.175304,-89.680835
IL,39.175304,-89.680835
IL,39.175304,-89.680835
IN,39.687072,-111.834716
TX,33.345058,-96.58416
AB,50.998235,-113.959693
AB,50.998235,-113.959693
AB,0.0,0.0
AB,0.0,0.0
AB,0.0,0.0
AB,0.0,0.0
AB,0.0,0.0
AB,0.0,0.0
NY,43.989831,-75.915177
OK,34.391228,-96.125496
NE,40.925865,-98.337272
ND,46.849535,-96.907381
KY,36.757031,-85.151798
TN,35.100598,-89.977253
NB,46.130308,-64.881795
NB,46.130308,-64.881795
NB,46.130308,-64.881795
NB,46.130308,-64.881795
MS,44.502851,-72.370261
BC,50.67508,-120.339046
BC,50.67508,-120.339046
BC,50.67508,-120.339046
BC,50.67508,-120.339046
BC,50.67508,-120.339046
BC,50.67508,-120.339046
FL,28.328042,-82.188161
LA,30.78875,-92.180119
MI,43.292061,-84.605442
MN,44.07558,-91.73046
NC,36.062125,-76.607912
NM,35.0311,-107.4737
TX,32.816112,-96.92029
TX,28.045577,-99.348797
KY,38.365119,-82.697252
FL,29.750559,-81.344792
OH,38.995129,-110.185162
KY,0.0,0.0
AZ,33.661632,-114.236785
AZ,33.661632,-114.236785
IA,40.69,-95.79009
VA,36.951408,-80.883064
VA,36.951408,-80.883064
OR,45.78775,-119.322238
IL,39.687072,-111.834716
IL,39.687072,-111.834716
IL,39.687072,-111.834716
LA,30.242164,-92.192488
IA,41.695355,-93.247737
MO,39.787613,-91.516663
IL,39.865446,-89.039982
IL,39.865446,-89.039982
WI,42.999685,-89.175776
AL,33.562099,-86.830683
AR,33.812524,-93.425337
ID,47.71131,-116.996834
ID,43.496587,-112.052729
LA,32.387821,-91.197692
AZ,35.199699,-113.904411
OR,42.256716,-121.798283
PA,40.960556,-117.748055
TX,32.482562,-97.01098
TX,32.482562,-97.01098
FL,28.009998,-82.299907
OH,39.646085,-83.537722
IN,41.748267,-84.99332
OH,31.537215,-97.129529
KY,37.017196,-86.521028
WY,41.098166,-104.848606
IA,42.465826,-92.767124
TN,36.177235,-85.948416
IL,42.445078,-88.991929
TN,35.972392,-83.247941
PA,41.028604,-77.522787
SD,43.604164,-96.712278
KY,36.977491,-84.116242
MI,46.508459,-84.360729
MA,42.324704,-71.249549
NJ,43.146433,-78.698241
TX,30.51011,-99.776536
KY,36.989982,-88.598453
MO,36.77429,-90.420929
SC,34.495186,-81.845402
TN,35.679553,-88.830949
MS,33.0655,-89.5895
TX,26.093489,-98.202102
VA,37.077119,-78.451268
MN,43.858425,-92.488309
NJ,40.737504,-74.075403
SC,32.90147,-80.07725
NV,35.465866,-114.916687
UT,39.687072,-111.834716
LA,30.584279,-92.048864
IA,42.434626,-96.380028
KS,39.841218,-96.05194
NJ,40.731457,-74.041585
MO,39.767968,-94.849029
OH,40.960556,-117.748055
PA,41.787789,-75.684407
PA,40.602412,-76.421115
IL,38.759918,-90.065317
IL,38.759918,-90.065317
IL,38.759918,-90.065317
IL,38.759918,-90.065317
IL,38.759918,-90.065317
TN,38.227995,-86.365879
IN,39.583414,-86.06164
IL,39.815078,-88.264866
IL,41.386868,-89.542624
IL,41.386868,-89.542624
IL,41.386868,-89.542624
IL,39.960959,-89.562296
IL,39.960959,-89.562296
IL,39.960959,-89.562296
LA,32.443238,-93.976703
NJ,40.528223,-74.33667
FL,28.159707,-81.801793
FL,28.159707,-81.801793
FL,30.492558,-87.262012
FL,30.536042,-87.381139
OK,34.888538,-94.603392
LA,29.992829,-90.154973
GA,34.227399,-83.499387
VA,38.965031,-78.436735
VA,38.965031,-78.436735
FL,25.826119,-80.321558
FL,28.032821,-82.435093
FL,27.9418,-82.32959
IN,40.960556,-117.748055
TX,30.455254,-97.664775
TX,30.696918,-96.357433
AB,53.337942,-113.547736
AB,53.337942,-113.547736
AB,53.337942,-113.547736
TX,29.368644,-98.518866
TX,30.12116,-93.75499
TX,30.12116,-93.75499
NC,34.995091,-78.129823
NC,35.296568,-79.728951
TX,26.385291,-98.142259
NV,39.614255,-119.263645
GA,34.73989,-82.435305
MS,32.33342,-89.482707
NY,43.072681,-77.643983
TX,29.996456,-95.424231
TX,27.229014,-98.143963
BC,51.31755,-116.97464
BC,51.31755,-116.97464
BC,51.31755,-116.97464
BC,51.31755,-116.97464
BC,51.31755,-116.97464
BC,51.31755,-116.97464
BC,58.804102,-122.720706
BC,58.804102,-122.720706
BC,58.804102,-122.720706
BC,58.804102,-122.720706
BC,58.804102,-122.720706
BC,58.804102,-122.720706
MA,42.394645,-71.60726
TX,32.017589,-97.0967
SC,35.094552,-81.667956
BC,53.85751,-122.816338
BC,53.85751,-122.816338
BC,53.85751,-122.816338
BC,53.85751,-122.816338
BC,53.85751,-122.816338
BC,53.85751,-122.816338
AB,48.998625,-111.961188
AB,48.998625,-111.961188
AB,48.998625,-111.961188
AB,48.998625,-111.961188
AB,49.63664,-114.49431
AB,49.63664,-114.49431
AB,49.63664,-114.49431
AB,49.63664,-114.49431
AB,49.63664,-114.49431
WI,42.763084,-88.431452
TX,27.462888,-99.476368
IL,42.143158,-88.509424
IL,41.583304,-89.060817
IL,41.583304,-89.060817
IL,41.583304,-89.060817
IL,41.583304,-89.060817
IL,38.312661,-88.961027
IL,38.312661,-88.961027
IL,38.312661,-88.961027
IL,38.312661,-88.961027
NC,35.658024,-81.963491
KS,39.36496,-101.054998
KY,34.723703,-114.315417
NE,0.0,0.0
NM,35.058355,-106.812713
NY,42.906222,-74.583639
FL,26.666968,-80.71799
NE,41.107139,-98.017146
NE,40.43755,-99.367601
ME,44.479839,-69.509689
TX,28.315655,-97.997124
MA,42.152929,-71.980573
ME,43.597114,-70.379908
NH,43.040169,-71.064618
NC,36.013,-78.5166
ME,44.7641,-68.7061
NH,44.396921,-71.193872
WY,41.329021,-105.610322
WY,41.329021,-105.610322
NH,43.616535,-71.639166
TX,31.124598,-97.344812
NC,35.354846,-78.661972
PA,40.485258,-75.84071
IN,41.729895,-85.891871
IN,41.14525,-87.26228
NC,35.915772,-79.946345
AL,33.994188,-86.083891
NV,41.098227,-114.957214
NY,41.521376,-74.113094
AB,52.291651,-113.838657
AB,52.291651,-113.838657
AB,52.291651,-113.838657
AB,52.291651,-113.838657
AB,52.291651,-113.838657
AB,52.291651,-113.838657
VT,44.77598,-73.074091
GA,33.668349,-84.326423
TN,35.928064,-84.046086
WI,44.946728,-90.432415
GA,32.246649,-101.497631
GA,34.970364,-85.441302
MI,42.709628,-84.669545
WI,42.882153,-87.937027
WI,42.882153,-87.937027
MA,42.191996,-71.770781
TN,35.390415,-89.410443
WI,44.2128,-88.40349
WI,44.905647,-89.605474
LA,30.715243,-90.568847
PA,38.788711,-112.082934
MO,36.75928,-89.537858
MI,41.924745,-84.634305
MI,41.924745,-84.634305
MI,41.924745,-84.634305
MI,41.924745,-84.634305
IN,41.658134,-86.894218
TN,35.960383,-83.823631
TN,35.724239,-86.319406
MO,37.834373,-92.101316
IL,42.319698,-88.969368
MI,43.0312,-83.0864
IL,38.155469,-88.910841
IL,38.155469,-88.910841
IL,38.155469,-88.910841
MT,45.742868,-107.610767
GA,32.496139,-82.981694
SC,33.65066,-81.36216
TX,32.413908,-96.659747
KY,37.0741,-88.12168
WY,44.355131,-106.691418
TX,33.192813,-94.931889
FL,25.808812,-80.235465
FL,25.925425,-80.24588
TX,25.900926,-97.492809
GA,32.087822,-83.764686
IN,40.046358,-86.821261
IN,40.046358,-86.821261
AR,35.249016,-112.193036
AR,34.655609,-92.426059
WI,44.043465,-88.543147
MO,37.750829,-89.916226
SC,34.987038,-81.200615
IL,41.370086,-89.00914
IL,41.370086,-89.00914
IL,41.370086,-89.00914
IL,41.370086,-89.00914
MS,34.234036,-90.530004
SC,34.236243,-79.806776
KS,37.367,-97.3224
FL,28.029653,-82.140696
NJ,40.48558,-74.863265
NY,40.753457,-73.941658
IN,39.877254,-86.473992
NC,35.69548,-77.939994
LA,30.416591,-92.05279
TX,31.040992,-97.468346
TX,31.700226,-94.676047
AR,35.804514,-90.624962
TX,32.67889,-97.41605
MO,40.453318,-93.980537
TX,31.946476,-94.239321
LA,32.592338,-93.329002
VA,36.746558,-79.937855
GA,0.0,0.0
AB,54.13704,-115.695311
AB,54.13704,-115.695311
AB,54.13704,-115.695311
AB,54.13704,-115.695311
AB,54.13704,-115.695311
AB,54.13704,-115.695311
AR,33.208144,-92.720257
IL,40.127639,-87.72546
IL,40.127639,-87.72546
IL,40.127639,-87.72546
LA,30.937024,-90.520702
AL,33.521393,-86.823459
AZ,33.621109,-114.44471
TX,32.843593,-96.63505
MI,42.622522,-83.282761
MI,42.622522,-83.282761
MI,42.622522,-83.282761
MI,42.622522,-83.282761
VA,34.723703,-114.315417
VA,34.723703,-114.315417
AL,34.438578,-85.756577
AL,34.686295,-87.309304
NC,36.390665,-76.936757
AB,53.583992,-116.422119
AB,53.583992,-116.422119
AB,53.583992,-116.422119
AB,53.583992,-116.422119
AB,53.583992,-116.422119
AB,53.583992,-116.422119
MT,45.742868,-107.610767
LA,30.269307,-91.221828
AZ,31.968011,-110.295854
MS,30.453902,-88.863238
AR,34.567316,-92.269169
TN,36.121409,-83.323856
IL,39.444757,-89.648892
IL,39.444757,-89.648892
IL,41.80596,-87.778003
IL,39.076883,-78.964698
LA,30.503663,-90.50042
AR,35.903465,-89.893601
MI,43.176744,-84.705145
LA,30.02816,-90.0164
LA,30.095813,-90.928238
LA,30.0971,-91.9421
TX,33.249956,-94.99671
IL,38.384455,-89.370298
AL,32.454678,-86.383552
AL,31.284096,-87.194609
NY,43.111871,-76.280788
CA,32.672741,-115.388037
KS,39.019971,-95.135161
KY,37.207173,-85.932439
IL,41.790983,-87.823263
IL,41.790983,-87.823263
IL,40.243716,-88.63209
IL,40.243716,-88.63209
LA,30.215237,-93.402863
FL,30.618751,-86.963018
LA,30.215237,-93.402863
TX,29.840758,-94.647259
MI,45.867964,-84.723996
OH,41.684099,-83.56883
OH,0.0,0.0
MI,41.986121,-83.332004
MI,41.986121,-83.332004
MI,44.27612,-84.23889
MI,44.27612,-84.23889
GA,30.82211,-83.30999
GA,31.138574,-83.444919
MI,46.508459,-84.360729
GA,30.680712,-83.218989
GA,31.415769,-83.503086
MI,41.819,-83.436177
MI,41.819,-83.436177
CO,40.269051,-103.603084
WV,39.29151,-81.5453
NC,36.11517,-80.81324
PA,40.4924,-76.2242
NJ,40.731924,-74.043293
MO,38.933867,-92.77955
IL,41.338931,-89.114653
IA,41.451832,-95.601917
OH,41.300433,-82.941102
VA,39.266827,-78.096282
TX,33.5938,-101.855
OR,45.337099,-118.059498
ID,43.54578,-116.851092
OR,44.774003,-117.810065
VA,36.710867,-78.108934
SC,34.516182,-82.876108
SC,34.487405,-83.022939
NC,35.92017,-80.00058
NY,42.121099,-79.261148
NY,42.121099,-79.261148
MA,42.446132,-71.255982
KS,0.0,0.0
MA,42.283124,-73.151924
UT,38.969232,-112.324085
NV,36.498699,-114.759497
NY,42.914562,-75.379911
SD,43.700901,-98.017593
GA,32.54216,-82.952993
MA,42.152929,-71.980573
GA,32.400878,-82.30763
OK,36.994588,-95.624389
IN,40.5576,-85.657
SD,43.606228,-96.573027
IN,41.665609,-86.732604
VT,43.179448,-72.463091
NH,42.91763,-71.376111
MN,45.664768,-94.756198
WI,44.384946,-91.007738
LA,30.176631,-93.587172
MI,42.336657,-83.124115
MI,42.336657,-83.124115
WI,43.049163,-88.228459
SC,33.903821,-80.379635
VA,37.713527,-77.447763
NJ,40.731252,-74.086145
PA,29.659646,-81.288024
ME,44.097902,-69.862537
SC,32.279588,-81.080839
MI,42.869728,-85.151679
GA,34.29724,-83.8457
MO,37.862627,-90.49713
TX,30.42505,-98.34779
AL,32.959456,-87.17193
MO,36.100117,-89.783227
TX,32.47035,-99.992065
AL,33.365788,-87.004837
OK,34.910602,-94.604736
IN,38.741089,-86.494324
IA,42.245128,-91.890895
IL,40.176804,-122.233185
FL,28.42837,-81.372108
FL,30.247514,-81.836487
NC,35.4131,-78.8075
AL,34.64164,-86.050063
AL,34.735009,-86.611853
OK,35.408382,-99.471125
NM,35.529031,-108.763348
LA,32.266019,-101.476428
AR,34.807759,-91.88861
TX,32.430471,-100.552635
NM,35.17798,-103.048618
TX,33.91134,-98.503576
GA,34.970364,-85.441302
CO,40.146102,-104.980453
WY,42.76112,-105.389421
IL,40.736847,-89.669871
NC,35.378048,-82.480149
LA,30.413302,-92.054581
KY,38.212782,-85.237886
VA,36.958032,-81.058021
GA,33.668349,-84.326423
KS,39.555487,-95.14955
MO,39.518897,-94.784183
SD,44.310838,-96.753985
NJ,40.420242,-74.530187
NJ,39.691549,-75.484814
AR,34.628613,-92.476614
IL,43.604138,-96.712132
LA,30.050707,-90.455374
KS,37.817351,-96.905097
KS,38.4717,-96.1843
IA,41.026681,-93.794289
SC,33.457938,-80.735372
SC,33.85007,-78.835643
TX,32.334392,-96.616573
NC,34.967003,-80.059692
TX,26.027419,-97.531851
MS,34.300831,-88.752528
GA,30.793904,-81.666428
TX,26.336334,-98.143584
NM,32.69642,-103.178662
OH,41.591743,-84.037612
OH,39.460195,-82.237614
OH,41.08166,-83.39969
OK,35.752191,-96.688123
AL,31.420569,-86.981148
AL,32.433022,-87.058092
AL,33.992101,-87.778211
AR,34.807759,-91.88861
MS,31.357799,-89.345752
TN,35.601025,-84.52626
SC,32.733978,-79.968531
SD,43.664258,-97.529171
DE,38.723782,-75.589343
FL,27.05147,-82.075329
FL,30.05991,-84.295163
TX,29.546476,-98.36911
FL,30.517969,-83.058493
FL,27.429084,-81.418145
TX,26.125195,-98.216347
WY,41.659338,-108.988413
GA,34.957757,-85.164179
TX,32.960106,-96.913278
IA,41.088335,-91.184641
IL,41.945089,-87.959786
IL,41.945089,-87.959786
IL,41.945089,-87.959786
IN,40.765149,-87.124988
IN,40.489957,-85.548983
KY,36.600457,-88.315619
ME,44.594984,-69.617476
TX,33.870532,-98.348609
IL,41.789106,-89.53262
IL,41.789106,-89.53262
LA,30.308312,-91.866833
MD,38.896072,-75.817673
MS,34.3575,-88.8414
TX,31.41969,-100.44132
ON,42.921296,-78.967229
ON,42.921296,-78.967229
ON,42.921296,-78.967229
ON,42.921296,-78.967229
ON,42.921296,-78.967229
ON,42.921296,-78.967229
ON,44.284538,-76.445278
ON,44.284538,-76.445278
ON,44.284538,-76.445278
ON,44.284538,-76.445278
ON,44.284538,-76.445278
ON,44.284538,-76.445278
ON,46.435803,-80.967698
ON,46.435803,-80.967698
ON,46.435803,-80.967698
ON,46.435803,-80.967698
TX,26.097673,-98.220728
IL,40.911249,-89.056496
IL,40.911249,-89.056496
IL,40.911249,-89.056496
AB,53.567264,-113.318181
AB,53.567264,-113.318181
AB,53.567264,-113.318181
AB,53.567264,-113.318181
AB,53.567264,-113.318181
AB,53.567264,-113.318181
PA,41.397663,-79.831306
TX,31.66333,-106.239931
TX,27.436907,-97.858158
AL,31.247166,-85.377591
AL,33.282201,-86.362429
AL,33.601791,-85.832937
MS,38.213742,-90.389064
TX,27.3035,-97.8157
TX,27.529892,-97.842195
OH,40.55786,-84.165951
MN,46.3052,-96.0973
AZ,30.425547,-89.134258
SK,52.195826,-106.668588
SK,52.195826,-106.668588
SK,52.195826,-106.668588
SK,52.195826,-106.668588
SK,52.195826,-106.668588
SK,52.195826,-106.668588
TN,36.139694,-85.63023
TN,35.755803,-88.513886
TX,33.893465,-98.489069
IA,42.068641,-90.678175
TX,26.209915,-98.285577
VA,37.809766,-79.84266
OH,41.420923,-83.937133
TX,28.453232,-99.238399
KY,38.41396,-82.597995
MT,46.757517,-114.081405
MT,45.742868,-107.610767
AR,34.807759,-91.88861
PA,41.02671,-76.318716
KS,38.013259,-97.94318
ID,43.134393,-115.697723
KY,36.681204,-83.685382
MI,42.279862,-84.93034
MI,42.279862,-84.93034
MI,42.279862,-84.93034
MI,42.279862,-84.93034
TX,31.31421,-95.455713
OK,35.757789,-95.402046
OK,36.695271,-97.345736
AL,32.194234,-86.419627
VA,37.310826,-77.391451
SC,35.000639,-80.977899
AL,34.056764,-86.866359
NH,43.2849,-71.8901
NH,43.042577,-71.17405
TX,32.624444,-96.693596
VA,36.958032,-81.058021
MS,32.246649,-101.497631
UT,37.66168,-113.06949
UT,37.66168,-113.06949
NC,35.574125,-78.145926
VA,36.952003,-80.881385
IL,41.028095,-89.056253
IL,41.028095,-89.056253
NC,35.170128,-80.903166
GA,31.960662,-81.331564
TX,31.817324,-102.380801
TX,31.817324,-102.380801
GA,34.227399,-83.499387
SC,34.856689,-81.005187
KY,38.085758,-83.899226
KY,38.085758,-83.899226
TX,28.453232,-99.238399
IL,38.575897,-90.098914
IL,38.575897,-90.098914
IL,38.575897,-90.098914
IL,38.575897,-90.098914
IA,42.16994,-91.778759
IL,40.924107,-90.609262
IL,40.924107,-90.609262
WI,44.201369,-87.643192
MO,37.978644,-91.718838
WI,44.45377,-87.99536
TX,33.049071,-96.17549
UT,41.553352,-112.068783
FL,29.339663,-81.13461
FL,29.339663,-81.13461
VA,37.500141,-77.089713
MB,49.87759,-97.339648
MB,49.87759,-97.339648
MB,49.87759,-97.339648
MB,49.87759,-97.339648
MB,49.87759,-97.339648
MB,49.87759,-97.339648
MB,30.492888,-84.428863
MB,30.492888,-84.428863
MB,30.492888,-84.428863
MB,30.492888,-84.428863
MB,30.492888,-84.428863
MB,30.492888,-84.428863
NY,43.086103,-76.074043
TX,31.107001,-99.332831
IN,30.742,-88.1108
TN,35.074814,-89.951149
AZ,32.944343,-112.733768
KY,36.990458,-88.372752
TN,35.643953,-86.891465
AB,56.683199,-111.354104
AB,56.683199,-111.354104
AB,56.683199,-111.354104
AB,56.683199,-111.354104
AB,56.683199,-111.354104
AB,56.683199,-111.354104
MS,32.5434,-95.755184
FL,28.135084,-81.974198
IN,39.614255,-119.263645
IN,39.614255,-119.263645
WI,43.94345,-90.769174
OH,40.833937,-83.244623
GA,33.560769,-83.478379
OH,30.742,-88.1108
ON,42.263,-82.4542
ON,42.263,-82.4542
ON,42.263,-82.4542
ON,42.263,-82.4542
ON,42.263,-82.4542
ON,42.263,-82.4542
MO,40.39526,-91.569199
WA,47.590362,-117.561551
WA,47.590362,-117.561551
MB,28.337323,-98.02461
MB,28.337323,-98.02461
MB,28.337323,-98.02461
MB,28.337323,-98.02461
MB,28.337323,-98.02461
MB,28.337323,-98.02461
BC,14.61765,121.133802
BC,14.61765,121.133802
BC,14.61765,121.133802
BC,14.61765,121.133802
BC,14.61765,121.133802
BC,14.61765,121.133802
BC,49.87759,-97.339648
BC,49.87759,-97.339648
BC,49.87759,-97.339648
BC,49.87759,-97.339648
BC,49.87759,-97.339648
BC,49.87759,-97.339648
ON,45.138641,-74.497058
ON,45.138641,-74.497058
ON,45.138641,-74.497058
ON,45.138641,-74.497058
ON,45.138641,-74.497058
ON,45.138641,-74.497058
AB,55.163639,-118.821177
AB,55.163639,-118.821177
AB,55.163639,-118.821177
AB,55.163639,-118.821177
AB,55.163639,-118.821177
AB,55.163639,-118.821177
BC,55.76542,-120.252026
BC,55.76542,-120.252026
BC,55.76542,-120.252026
BC,55.76542,-120.252026
BC,55.76542,-120.252026
BC,55.76542,-120.252026
BC,53.944286,-122.760961
BC,53.944286,-122.760961
BC,53.944286,-122.760961
BC,53.944286,-122.760961
BC,53.944286,-122.760961
BC,53.944286,-122.760961
ON,44.266786,-76.968756
ON,44.266786,-76.968756
ON,44.266786,-76.968756
ON,44.266786,-76.968756
ON,44.266786,-76.968756
ON,44.266786,-76.968756
BC,49.230244,-122.879016
BC,49.230244,-122.879016
BC,49.230244,-122.879016
BC,49.230244,-122.879016
BC,49.230244,-122.879016
BC,49.230244,-122.879016
GA,32.246649,-101.497631
AB,55.163639,-118.821177
AB,55.163639,-118.821177
AB,55.163639,-118.821177
AB,55.163639,-118.821177
AB,55.163639,-118.821177
AB,55.163639,-118.821177
AB,50.948042,-113.979653
AB,50.948042,-113.979653
AB,50.948042,-113.979653
AB,50.948042,-113.979653
AB,50.948042,-113.979653
AB,50.948042,-113.979653
AB,55.163639,-118.821177
AB,55.163639,-118.821177
AB,55.163639,-118.821177
AB,55.163639,-118.821177
AB,55.163639,-118.821177
AB,55.163639,-118.821177
IN,41.341922,-86.264262
IN,41.341922,-86.264262
OH,41.39954,-84.13148
NY,42.377631,-77.363764
LA,32.581988,-93.248977
AB,50.341558,-113.765402
AB,50.341558,-113.765402
AB,50.341558,-113.765402
AB,50.341558,-113.765402
AB,50.341558,-113.765402
AB,50.341558,-113.765402
IL,38.631741,-90.151371
IL,38.631741,-90.151371
IL,38.631741,-90.151371
IL,38.631741,-90.151371
IL,38.631741,-90.151371
IL,38.631741,-90.151371
IA,43.145439,-93.359545
IA,43.145439,-93.359545
SK,51.226248,-102.475571
SK,51.226248,-102.475571
SK,51.226248,-102.475571
SK,51.226248,-102.475571
SK,51.226248,-102.475571
SK,51.226248,-102.475571
MB,49.971478,-98.313583
MB,49.971478,-98.313583
MB,49.971478,-98.313583
MB,49.971478,-98.313583
MB,49.971478,-98.313583
MB,49.971478,-98.313583
SK,52.195826,-106.668588
SK,52.195826,-106.668588
SK,52.195826,-106.668588
SK,52.195826,-106.668588
SK,52.195826,-106.668588
SK,52.195826,-106.668588
AB,53.583992,-116.422119
AB,53.583992,-116.422119
AB,53.583992,-116.422119
AB,53.583992,-116.422119
AB,53.583992,-116.422119
AB,53.583992,-116.422119
BC,49.112532,-116.523663
BC,49.112532,-116.523663
BC,49.112532,-116.523663
BC,49.112532,-116.523663
BC,49.112532,-116.523663
BC,49.112532,-116.523663
BC,49.112532,-116.523663
BC,49.112532,-116.523663
BC,49.112532,-116.523663
BC,49.112532,-116.523663
BC,49.112532,-116.523663
BC,49.112532,-116.523663
SK,50.389813,-105.529165
SK,50.389813,-105.529165
SK,50.389813,-105.529165
SK,50.389813,-105.529165
SK,50.389813,-105.529165
SK,50.389813,-105.529165
ON,49.397186,-82.369639
ON,49.397186,-82.369639
ON,49.397186,-82.369639
ON,49.397186,-82.369639
ON,49.397186,-82.369639
ON,49.397186,-82.369639
MN,43.686517,-93.356382
BC,49.112532,-116.523663
BC,49.112532,-116.523663
BC,49.112532,-116.523663
BC,49.112532,-116.523663
BC,49.112532,-116.523663
BC,49.112532,-116.523663
OH,41.173238,-83.652211
OH,40.996205,-81.995846
GA,31.581166,-84.106207
GA,31.581166,-84.106207
MO,38.539821,-90.482353
AL,31.191182,-85.399405
ME,44.785452,-69.731981
AZ,33.661632,-114.236785
AZ,33.612506,-113.644801
SD,43.69375,-98.01522
AB,50.341558,-113.765402
AB,50.341558,-113.765402
AB,50.341558,-113.765402
AB,50.341558,-113.765402
AB,50.341558,-113.765402
AB,50.341558,-113.765402
MO,37.214134,-93.382183
TX,27.75963,-99.4371
UT,40.76994,-111.939817
UT,40.76994,-111.939817
ID,42.659704,-112.205366
MN,45.919371,-95.895781
NY,42.497977,-73.674151
IL,39.614255,-119.263645
IL,39.614255,-119.263645
IL,39.614255,-119.263645
IL,39.614255,-119.263645
WA,46.952943,-122.934437
TX,29.74882,-98.057819
OK,35.526555,-98.351492
LA,32.44625,-93.948974
IA,41.329021,-105.610322
CO,40.077659,-104.648798
CO,39.740669,-104.819959
CO,39.27512,-103.708707
TN,36.04985,-86.715458
IL,38.814194,-90.097874
IL,38.814194,-90.097874
PA,39.614255,-119.263645
LA,30.716654,-90.566898
LA,30.652039,-90.903207
LA,30.081226,-91.940401
LA,30.650364,-90.903847
GA,33.173128,-84.913311
MD,39.633649,-77.807539
NJ,41.092486,-74.155647
NC,34.6972,-77.13949
NC,34.425478,-77.870118
SC,34.265024,-81.504556
OK,33.881314,-96.500253
NC,34.98856,-79.25087
NC,35.86524,-76.727566
NC,35.724571,-79.72901
NC,35.542353,-77.081849
NC,35.047277,-78.864949
NC,35.243978,-77.616847
NC,35.2512,-80.5016
NC,35.849579,-77.056369
VA,37.184717,-77.317244
SC,33.764303,-79.019598
SC,33.8552,-78.8153
VA,36.628775,-76.605339
WI,43.353394,-89.037018
IL,41.076582,-87.868739
IL,41.076582,-87.868739
TN,35.049522,-85.630799
IN,41.608687,-86.25347
MO,39.711016,-91.443837
KY,36.778358,-89.093805
FL,30.419481,-83.300121
NY,42.38114,-75.18291
AR,0.0,0.0
OH,41.329021,-105.610322
TN,39.614255,-119.263645
AL,30.742,-88.1108
KS,38.996294,-110.148456
KS,38.996294,-110.148456
IL,41.457419,-88.192262
IL,41.457419,-88.192262
IL,41.457419,-88.192262
IL,41.457419,-88.192262
IL,41.457419,-88.192262
IL,41.457419,-88.192262
NV,41.100939,-114.955536
NV,39.614255,-119.263645
MO,37.239708,-93.223186
KY,0.0,0.0
IA,30.027062,-97.852172
IA,41.451832,-95.601917
IN,41.167522,-85.164708
WI,44.035219,-89.528709
IA,42.012773,-95.357897
IA,41.388609,-76.057069
IL,38.996294,-110.148456
IL,38.996294,-110.148456
IL,38.977034,-89.090866
NV,39.556557,-119.490689
